"point","date","mesure","detectionLimit","x","y"
"point416",2008-11-26,147,147,2530.44799999997,5847.64599999972
"point420",2008-11-26,1070,1070,2627.05300000001,6251.31400000025
"point422",2008-11-26,22,22,2247.027,6096.62799999956
"point425",2008-11-26,51,51,2039.14199999999,6492.87100000028
"point430",2008-11-26,2960,2960,2502.34000000003,6712.1679999996
"point432",2008-11-26,269,269,2075.337,6700.03699999955
"point473",2008-11-26,31,31,1766.228,6486.53000000026
"point495",2008-11-26,2640,2640,2444.83299999998,6693.47400000039
"point006",2008-11-26,106,106,2494.07900000003,6819.44900000002
"point050",2008-11-26,44,44,2013.62300000002,6493.93699999992
"point051",2008-11-26,26,26,1699.30800000002,5996.96999999974
"point055",2008-11-26,20,20,1586.34399999998,6027.46600000001
"point056",2008-11-26,0.200000002980232,0.200000002980232,1360.55300000001,6496.26400000043
"point060",2008-11-26,27,27,2170.641,6092.63800000027
"point073",2008-11-26,1120,1120,2434.31099999999,5702.31900000013
"point081",2008-11-27,3.40000009536743,3.40000009536743,2513.65000000002,5920.64400000032
"point082",2008-11-27,71,71,2263.41399999999,5975.125
"point083",2008-11-27,0.899999976158142,0.899999976158142,2268.12199999997,5805.67800000031
"point090",2008-11-27,587,587,2413.00699999998,6344.31500000041
"point094",2008-11-27,6.90000009536743,6.90000009536743,2800.75099999999,6115.96999999974
"point095",2008-11-27,42,42,2570.29599999997,6181.23900000006
"point096",2008-11-27,8580,8580,2387.21500000003,6234.74299999978
"point097",2008-11-27,6360,6360,2375.32400000002,6189.69900000002
"point084",2008-11-27,73,73,2214.88299999997,6259.72800000012
"point099",2008-11-27,100,100,2376.28899999999,6143.14499999955
"point101",2008-11-27,14,14,2385.88400000002,6073.60599999968
"point102",2008-11-27,42,42,2498.88400000002,6039.03799999971
"point085",2008-11-27,537,537,2236.73499999999,6254.97499999963
"point014",2008-11-27,392,392,1676.73100000003,7970.48099999968
"point019",2008-11-27,1.5,1.5,3324.80099999998,7866.88200000022
"point284",2008-11-27,20,20,1881.03000000003,6002.82600000035
"point022",2008-11-27,0.600000023841858,0.600000023841858,1564.06199999998,6289.88900000043
"point297",2008-11-27,3.90000009536743,3.90000009536743,2949.35800000001,7170.20500000007
"point433",2008-11-27,83,83,2633.20400000003,6583.3320000004
"point005",2008-11-27,1.70000004768372,1.70000004768372,2117.07500000001,7899.50399999972
"point008",2008-11-27,0.400000005960464,0.400000005960464,1564.97499999998,5652.84999999963
"point079",2008-11-27,38,38,2199.47999999998,6267.82400000002
"point080",2008-11-27,7.5,7.5,2640.41200000001,5942.70799999963
"point351",2009-01-14,0.800000011920929,0.800000011920929,2660.48100000003,5974.26900000032
"point349",2009-01-14,0,0.100000001490116,2631.728,6393.27099999972
"point348",2009-01-14,0,0.100000001490116,2781.94,6223.69799999986
"point347",2009-01-14,0,0.100000001490116,2472.90100000001,5629.99700000044
"point346",2009-01-14,0,0.100000001490116,2040.39199999999,6618.74299999978
"point344",2009-01-14,0,0.100000001490116,2484.94900000002,6762.94000000041
"point011",2009-04-14,0.400000005960464,0.400000005960464,1890.01699999999,5313.62799999956
"point013",2009-04-14,0,0.100000001490116,3083.05699999997,5247.28600000031
"point299",2009-04-14,0,0.100000001490116,3474.29399999999,4862.36799999978
"point344",2009-04-14,0,0.100000001490116,2484.94900000002,6762.94000000041
"point346",2009-04-14,0,0.100000001490116,2040.39199999999,6618.74299999978
"point347",2009-04-14,0,0.100000001490116,2472.90100000001,5629.99700000044
"point348",2009-04-14,0,0.100000001490116,2781.94,6223.69799999986
"point349",2009-04-14,0,0.100000001490116,2631.728,6393.27099999972
"point351",2009-04-14,0,0.100000001490116,2660.48100000003,5974.26900000032
"point276",2009-04-14,187,187,2640.42099999997,6390.11899999995
"point096",2009-04-14,3700,3700,2387.21500000003,6234.74299999978
"point097",2009-04-14,4350,4350,2375.32400000002,6189.69900000002
"point099",2009-04-14,107,107,2376.28899999999,6143.14499999955
"point100",2009-04-14,36,36,2394.37,6104.15899999999
"point101",2009-04-14,11,11,2385.88400000002,6073.60599999968
"point102",2009-04-14,40,40,2498.88400000002,6039.03799999971
"point103",2009-04-14,12,12,2451.24200000003,6027.91399999987
"point342",2009-04-14,42,42,2354.83100000001,6145.11799999978
"point003",2009-04-15,0.899999976158142,0.899999976158142,1120.48999999999,7199.43300000019
"point022",2009-04-15,2.40000009536743,2.40000009536743,1564.06199999998,6289.88900000043
"point010",2009-04-15,1.60000002384186,1.60000002384186,3081.57900000003,6061.44400000013
"point298",2009-04-15,0.400000005960464,0.400000005960464,3430.56699999998,5930.2089999998
"point281",2009-04-15,52,52,2282.63500000001,6472.19400000013
"point277",2009-04-15,1,1,2942.69699999999,5882.62100000028
"point440",2009-04-15,6.80000019073486,6.80000019073486,2753.89500000002,5771.00800000038
"point473",2009-04-15,54,54,1766.228,6486.53000000026
"point495",2009-04-15,701,701,2444.83299999998,6693.47400000039
"point411",2009-04-15,7,7,2475.46399999998,5710.47499999963
"point413",2009-04-15,18,18,2765.34700000001,5844.01300000027
"point416",2009-04-15,9,9,2530.44799999997,5847.64599999972
"point418",2009-04-15,47,47,2276.08600000001,6323.06799999997
"point424",2009-04-15,134,134,2721.72700000001,6374.3339999998
"point427",2009-04-15,66,66,2564.52299999999,6408.14499999955
"point430",2009-04-15,416,416,2502.34000000003,6712.1679999996
"point432",2009-04-15,131,131,2075.337,6700.03699999955
"point056",2009-04-15,0.600000023841858,0.600000023841858,1360.55300000001,6496.26400000043
"point275",2009-04-15,127,127,2691.98599999998,6067.36500000022
"point694",2009-04-15,670,670,2547.30800000002,6028.7089999998
"point741",2009-04-15,601,601,2579.386,6093.80700000003
"point084",2009-04-15,68,68,2214.88299999997,6259.72800000012
"point085",2009-04-15,107,107,2236.73499999999,6254.97499999963
"point307",2009-04-15,1380,1380,2341.28999999998,6187.01900000032
"point090",2009-04-15,194,194,2413.00699999998,6344.31500000041
"point080",2009-04-15,9,9,2640.41200000001,5942.70799999963
"point081",2009-04-15,6,6,2513.65000000002,5920.64400000032
"point082",2009-04-15,16,16,2263.41399999999,5975.125
"point083",2009-04-15,2.70000004768372,2.70000004768372,2268.12199999997,5805.67800000031
"point094",2009-04-15,3.5,3.5,2800.75099999999,6115.96999999974
"point095",2009-04-15,25,25,2570.29599999997,6181.23900000006
"point025",2009-04-16,1.60000002384186,1.60000002384186,1458.27500000002,6026.93300000019
"point297",2009-04-16,0.699999988079071,0.699999988079071,2949.35800000001,7170.20500000007
"point284",2009-04-16,6.69999980926514,6.69999980926514,1881.03000000003,6002.82600000035
"point287",2009-04-16,4.90000009536743,4.90000009536743,2420.28399999999,5905.68099999987
"point409",2009-04-16,7.59999990463257,7.59999990463257,2801.91200000001,6378.14599999972
"point429",2009-04-16,14,14,2767.71299999999,6205.23099999968
"point421",2009-04-16,99,99,2464.848,6258.47599999979
"point423",2009-04-16,4.09999990463257,4.09999990463257,2231.54100000003,6172.54499999993
"point397",2009-04-16,66,66,2251.17999999999,6389.79700000025
"point333",2009-04-16,70,70,2614.07500000001,6286.15000000037
"point334",2009-04-16,7.40000009536743,7.40000009536743,2698.39399999997,6137.17899999954
"point319",2009-04-16,3,3,2290.33899999998,5691.19099999964
"point325",2009-04-16,0,0.100000001490116,1818.23499999999,5624.53600000031
"point326",2009-04-16,0,0.100000001490116,1941.67599999998,5642.43900000025
"point332",2009-04-16,177,177,2422.76899999997,6318.75499999989
"point014",2009-04-17,183,183,1676.73100000003,7970.48099999968
"point019",2009-04-17,0.300000011920929,0.300000011920929,3324.80099999998,7866.88200000022
"point023",2009-04-17,118,118,1343.14600000001,8810.0410000002
"point004",2009-04-17,3.29999995231628,3.29999995231628,2517.886,7071.12100000028
"point006",2009-04-17,86,86,2494.07900000003,6819.44900000002
"point008",2009-04-17,0.400000005960464,0.400000005960464,1564.97499999998,5652.84999999963
"point414",2009-04-17,846,846,2696.35200000001,6247.67100000009
"point002",2009-04-17,0,0.100000001490116,1602.848,5856.24399999995
"point038",2009-04-17,0.600000023841858,0.600000023841858,1791.14799999999,5786.95999999996
"point317",2009-04-17,1.70000004768372,1.70000004768372,2539.40000000002,7175.62999999989
"point348",2009-06-09,0,0.100000001490116,2781.94,6223.69799999986
"point350",2009-06-09,0,0.100000001490116,2637.77000000002,6396.32699999958
"point349",2009-06-09,0,0.100000001490116,2631.728,6393.27099999972
"point351",2009-06-09,0.5,0.5,2660.48100000003,5974.26900000032
"point353",2009-06-09,0.699999988079071,0.699999988079071,2353.54800000001,6145.43900000025
"point359",2009-06-09,0,0.100000001490116,2200.092,5679.16399999987
"point356",2009-06-09,0.200000002980232,0.200000002980232,1864.87800000003,6215.86199999973
"point355",2009-06-09,0.200000002980232,0.200000002980232,1868.21799999999,6214.45799999963
"point352",2009-06-09,0.300000011920929,0.300000011920929,2660.97700000001,5976.33299999963
"point445",2009-06-09,1.10000002384186,1.10000002384186,1598.28600000002,6175.49299999978
"point448",2009-06-09,1.39999997615814,1.39999997615814,1631.46999999997,6153.81599999964
"point436",2009-06-09,5,5,2850.28499999997,6221.37100000028
"point354",2009-06-09,11,11,2356.10399999999,6144.98099999968
"point434",2009-06-09,14,14,2771.31699999998,6226.62399999984
"point442",2009-06-09,39,39,1781.62599999999,6327.51400000043
"point438",2009-06-09,113,113,2605.48700000002,6402.12899999972
"point453",2009-06-09,200,200,2635.07199999999,6390.23400000017
"point457",2009-06-10,0,0.100000001490116,1681.212,5622.21100000013
"point459",2009-06-10,0,0.100000001490116,1750.67800000001,5682.31300000008
"point404",2009-06-10,0,0.100000001490116,2672.44500000001,5353.78100000042
"point361",2009-06-10,0.600000023841858,0.600000023841858,3682.44799999997,6096.7620000001
"point454",2009-06-10,0.800000011920929,0.800000011920929,1667.14600000001,6011.36199999973
"point449",2009-06-10,5.19999980926514,5.19999980926514,1817.58299999998,6087.03699999955
"point452",2009-06-10,10,10,1803.18699999998,6161.82799999975
"point447",2009-06-10,13,13,1860.93599999999,6217.20399999991
"point427",2009-06-10,47,47,2564.52299999999,6408.14499999955
"point402",2009-06-10,511,511,2153.33600000001,6977.11799999978
"point279",2009-07-20,4.09999990463257,4.09999990463257,2896.83399999997,6190.54800000042
"point415",2009-07-20,3.59999990463257,3.59999990463257,2559.72100000002,5912.10500000045
"point417",2009-07-20,157,157,2536.33100000001,5986.01300000027
"point424",2009-07-20,174,174,2721.72700000001,6374.3339999998
"point434",2009-07-20,18,18,2771.31699999998,6226.62399999984
"point436",2009-07-20,5.5,5.5,2850.28499999997,6221.37100000028
"point438",2009-07-20,87,87,2605.48700000002,6402.12899999972
"point694",2009-07-20,638,638,2547.30800000002,6028.7089999998
"point051",2009-07-21,2.59999990463257,2.59999990463257,1699.30800000002,5996.96999999974
"point055",2009-07-21,0.100000001490116,0.100000001490116,1586.34399999998,6027.46600000001
"point073",2009-07-21,44,44,2434.31099999999,5702.31900000013
"point077",2009-07-21,2.5,2.5,2462.78100000002,5626.23500000034
"point354",2009-07-21,7,7,2356.10399999999,6144.98099999968
"point017",2009-07-21,51,51,1992.81099999999,6493.89900000021
"point344",2009-07-21,0,0.100000001490116,2484.94900000002,6762.94000000041
"point345",2009-07-21,0,0.100000001490116,2485.11300000001,6764.7790000001
"point346",2009-07-21,0,0.100000001490116,2040.39199999999,6618.74299999978
"point353",2009-07-21,0,0.100000001490116,2353.54800000001,6145.43900000025
"point357",2009-07-21,0,0.100000001490116,1565.13699999999,5646.3320000004
"point358",2009-07-21,0,0.100000001490116,1565.20199999999,5650.17300000042
"point362",2009-07-21,1.5,1.5,2303.97899999999,7162.43300000019
"point363",2009-07-21,250,250,1671.70000000001,7366.18200000003
"point365",2009-07-21,0,0.100000001490116,2510.326,6589.83499999996
"point403",2009-07-21,141,141,1840.77100000001,6761.69000000041
"point425",2009-07-21,140,140,2039.14199999999,6492.87100000028
"point441",2009-07-21,101,101,1870.61499999999,6357.72800000012
"point430",2009-07-21,248,248,2502.34000000003,6712.1679999996
"point432",2009-07-21,94,94,2075.337,6700.03699999955
"point443",2009-07-21,5.69999980926514,5.69999980926514,1667.63299999997,6305.26699999999
"point445",2009-07-21,0.600000023841858,0.600000023841858,1598.28600000002,6175.49299999978
"point447",2009-07-21,33,33,1860.93599999999,6217.20399999991
"point448",2009-07-21,0.699999988079071,0.699999988079071,1631.46999999997,6153.81599999964
"point452",2009-07-21,17,17,1803.18699999998,6161.82799999975
"point455",2009-07-21,64,64,1942.73700000002,6389.45399999991
"point484",2009-07-21,115,115,2562.69300000003,6736.80300000031
"point741",2009-07-21,860,860,2579.386,6093.80700000003
"point742",2009-07-21,130,130,2494.14799999999,6790.83499999996
"point743",2009-07-21,115,115,2031.788,6607.68099999987
"point084",2009-07-22,48,48,2214.88299999997,6259.72800000012
"point085",2009-07-22,152,152,2236.73499999999,6254.97499999963
"point002",2009-07-22,0.200000002980232,0.200000002980232,1602.848,5856.24399999995
"point032",2009-07-22,0.200000002980232,0.200000002980232,1795.38500000001,5630.98099999968
"point038",2009-07-22,1.10000002384186,1.10000002384186,1791.14799999999,5786.95999999996
"point079",2009-07-22,94,94,2199.47999999998,6267.82400000002
"point080",2009-07-22,44,44,2640.41200000001,5942.70799999963
"point081",2009-07-22,16,16,2513.65000000002,5920.64400000032
"point082",2009-07-22,29,29,2263.41399999999,5975.125
"point083",2009-07-22,7.19999980926514,7.19999980926514,2268.12199999997,5805.67800000031
"point090",2009-07-22,662,662,2413.00699999998,6344.31500000041
"point094",2009-07-22,26,26,2800.75099999999,6115.96999999974
"point095",2009-07-22,31,31,2570.29599999997,6181.23900000006
"point096",2009-07-22,36400,36400,2387.21500000003,6234.74299999978
"point097",2009-07-22,248000,248000,2375.32400000002,6189.69900000002
"point099",2009-07-22,45,45,2376.28899999999,6143.14499999955
"point100",2009-07-22,35,35,2394.37,6104.15899999999
"point101",2009-07-22,12,12,2385.88400000002,6073.60599999968
"point102",2009-07-22,50,50,2498.88400000002,6039.03799999971
"point103",2009-07-22,15,15,2451.24200000003,6027.91399999987
"point277",2009-07-22,0.400000005960464,0.400000005960464,2942.69699999999,5882.62100000028
"point278",2009-07-22,0.899999976158142,0.899999976158142,2930.57000000001,6049.53199999966
"point307",2009-07-22,696,696,2341.28999999998,6187.01900000032
"point280",2009-07-22,561,561,2479.55099999998,6425.39099999983
"point281",2009-07-22,63,63,2282.63500000001,6472.19400000013
"point019",2009-07-22,1,1,3324.80099999998,7866.88200000022
"point023",2009-07-22,29,29,1343.14600000001,8810.0410000002
"point310",2009-07-22,103,103,2705.61200000002,6157.80399999954
"point412",2009-07-22,6.5,6.5,2304.533,5681.82199999969
"point414",2009-07-22,1240,1240,2696.35200000001,6247.67100000009
"point427",2009-07-22,62,62,2564.52299999999,6408.14499999955
"point450",2009-07-22,4.40000009536743,4.40000009536743,2203.31,5679.26499999966
"point457",2009-07-22,0.200000002980232,0.200000002980232,1681.212,5622.21100000013
"point459",2009-07-22,0.200000002980232,0.200000002980232,1750.67800000001,5682.31300000008
"point056",2009-07-23,0,0.100000001490116,1360.55300000001,6496.26400000043
"point060",2009-07-23,17,17,2170.641,6092.63800000027
"point078",2009-07-23,19,19,2328.26400000002,5602.9570000004
"point005",2009-07-23,38,38,2117.07500000001,7899.50399999972
"point009",2009-07-23,9.60000038146973,9.60000038146973,2749.32900000003,6674.71999999974
"point011",2009-07-23,0,0.100000001490116,1890.01699999999,5313.62799999956
"point013",2009-07-23,0,0.100000001490116,3083.05699999997,5247.28600000031
"point016",2009-07-23,32,32,2255.52000000002,7218.53600000031
"point284",2009-07-23,2.70000004768372,2.70000004768372,1881.03000000003,6002.82600000035
"point022",2009-07-23,1.39999997615814,1.39999997615814,1564.06199999998,6289.88900000043
"point024",2009-07-23,420,420,2316.18099999998,6887.66700000037
"point299",2009-07-23,0,0.100000001490116,3474.29399999999,4862.36799999978
"point422",2009-07-23,10,10,2247.027,6096.62799999956
"point399",2009-07-23,16,16,2195.516,6461.12600000016
"point401",2009-07-23,3.5,3.5,2702.51699999999,6878.70000000019
"point404",2009-07-23,0,0.100000001490116,2672.44500000001,5353.78100000042
"point423",2009-07-23,4.90000009536743,4.90000009536743,2231.54100000003,6172.54499999993
"point440",2009-07-23,5.19999980926514,5.19999980926514,2753.89500000002,5771.00800000038
"point460",2009-07-23,0,0.100000001490116,2888.91899999999,5684.92599999998
"point363",2009-09-01,160,160,1671.70000000001,7366.18200000003
"point363",2009-09-02,85.9000015258789,85.9000015258789,1671.70000000001,7366.18200000003
"point363",2009-09-02,102,102,1671.70000000001,7366.18200000003
"point363",2009-09-02,94.0999984741211,94.0999984741211,1671.70000000001,7366.18200000003
"point363",2009-09-02,87.0999984741211,87.0999984741211,1671.70000000001,7366.18200000003
"point370",2009-09-15,0.200000002980232,0.200000002980232,1833.02500000002,6361.75700000022
"point368",2009-09-17,187,187,2084.375,6481.80700000003
"point345",2009-10-13,0.400000005960464,0.400000005960464,2485.11300000001,6764.7790000001
"point352",2009-10-13,0.5,0.5,2660.97700000001,5976.33299999963
"point354",2009-10-13,2,2,2356.10399999999,6144.98099999968
"point358",2009-10-13,0.100000001490116,0.100000001490116,1565.20199999999,5650.17300000042
"point360",2009-10-13,0,0.100000001490116,2763.826,4861.41199999955
"point363",2009-10-13,192,192,1671.70000000001,7366.18200000003
"point364",2009-10-13,0,0.100000001490116,1327.12800000003,8786.62700000033
"point344",2009-10-13,0.699999988079071,0.699999988079071,2484.94900000002,6762.94000000041
"point346",2009-10-13,0.200000002980232,0.200000002980232,2040.39199999999,6618.74299999978
"point347",2009-10-13,0,0.100000001490116,2472.90100000001,5629.99700000044
"point349",2009-10-13,0,0.100000001490116,2631.728,6393.27099999972
"point351",2009-10-13,1.20000004768372,1.20000004768372,2660.48100000003,5974.26900000032
"point353",2009-10-13,0,0.100000001490116,2353.54800000001,6145.43900000025
"point357",2009-10-13,0.100000001490116,0.100000001490116,1565.13699999999,5646.3320000004
"point359",2009-10-13,0,0.100000001490116,2200.092,5679.16399999987
"point361",2009-10-13,0,0.100000001490116,3682.44799999997,6096.7620000001
"point362",2009-10-13,0,0.100000001490116,2303.97899999999,7162.43300000019
"point365",2009-10-13,0,0.100000001490116,2510.326,6589.83499999996
"point461",2009-10-14,53,53,1987.56099999999,6450.89699999988
"point464",2009-10-14,14,14,2130.77899999998,6470.40699999966
"point348",2009-10-14,0,0.100000001490116,2781.94,6223.69799999986
"point355",2009-10-14,0,0.100000001490116,1868.21799999999,6214.45799999963
"point283",2009-11-03,106,106,1939.70899999997,6410.50100000016
"point401",2009-11-03,3,3,2702.51699999999,6878.70000000019
"point484",2009-11-03,100,100,2562.69300000003,6736.80300000031
"point410",2009-11-03,1160,1160,2395.39000000001,6602.63900000043
"point412",2009-11-03,8.80000019073486,8.80000019073486,2304.533,5681.82199999969
"point447",2009-11-03,68,68,1860.93599999999,6217.20399999991
"point425",2009-11-03,105,105,2039.14199999999,6492.87100000028
"point432",2009-11-03,57,57,2075.337,6700.03699999955
"point450",2009-11-03,1.89999997615814,1.89999997615814,2203.31,5679.26499999966
"point458",2009-11-03,5.19999980926514,5.19999980926514,2022.337,5642.21899999958
"point463",2009-11-03,41,41,2045.658,6491.63200000022
"point297",2009-11-03,0.5,0.5,2949.35800000001,7170.20500000007
"point742",2009-11-03,108,108,2494.14799999999,6790.83499999996
"point743",2009-11-03,78,78,2031.788,6607.68099999987
"point002",2009-11-03,2.20000004768372,2.20000004768372,1602.848,5856.24399999995
"point032",2009-11-03,443,443,1795.38500000001,5630.98099999968
"point038",2009-11-03,4.40000009536743,4.40000009536743,1791.14799999999,5786.95999999996
"point051",2009-11-03,212,212,1699.30800000002,5996.96999999974
"point055",2009-11-03,60,60,1586.34399999998,6027.46600000001
"point024",2009-11-03,860,860,2316.18099999998,6887.66700000037
"point019",2009-11-03,0.5,0.5,3324.80099999998,7866.88200000022
"point009",2009-11-03,8.19999980926514,8.19999980926514,2749.32900000003,6674.71999999974
"point399",2009-11-04,27,27,2195.516,6461.12600000016
"point280",2009-11-04,904,904,2479.55099999998,6425.39099999983
"point286",2009-11-04,5.5,5.5,2579.57699999999,5760.66500000004
"point420",2009-11-04,374,374,2627.05300000001,6251.31400000025
"point451",2009-11-04,0.400000005960464,0.400000005960464,2684.45600000001,5666.40500000026
"point414",2009-11-04,676,676,2696.35200000001,6247.67100000009
"point416",2009-11-04,23,23,2530.44799999997,5847.64599999972
"point418",2009-11-04,46,46,2276.08600000001,6323.06799999997
"point421",2009-11-04,545,545,2464.848,6258.47599999979
"point427",2009-11-04,49,49,2564.52299999999,6408.14499999955
"point460",2009-11-04,1.10000002384186,1.10000002384186,2888.91899999999,5684.92599999998
"point299",2009-11-04,0,0.100000001490116,3474.29399999999,4862.36799999978
"point078",2009-11-04,19,19,2328.26400000002,5602.9570000004
"point438",2009-11-04,60,60,2605.48700000002,6402.12899999972
"point334",2009-11-04,4.59999990463257,4.59999990463257,2698.39399999997,6137.17899999954
"point321",2009-11-04,0.200000002980232,0.200000002980232,2929.967,6033.52300000004
"point323",2009-11-04,0,0.100000001490116,2717.92200000002,5781.81099999975
"point018",2009-11-04,4.19999980926514,4.19999980926514,2586.804,7848.30599999987
"point023",2009-11-04,30,30,1343.14600000001,8810.0410000002
"point010",2009-11-04,1.5,1.5,3081.57900000003,6061.44400000013
"point012",2009-11-04,0.200000002980232,0.200000002980232,2765.01000000001,4854.71700000018
"point015",2009-11-04,18,18,2324.39299999998,5600.49799999967
"point287",2009-11-05,10,10,2420.28399999999,5905.68099999987
"point279",2009-11-05,6.59999990463257,6.59999990463257,2896.83399999997,6190.54800000042
"point403",2009-11-05,153,153,1840.77100000001,6761.69000000041
"point413",2009-11-05,13,13,2765.34700000001,5844.01300000027
"point423",2009-11-05,13,13,2231.54100000003,6172.54499999993
"point433",2009-11-05,187,187,2633.20400000003,6583.3320000004
"point457",2009-11-05,1.10000002384186,1.10000002384186,1681.212,5622.21100000013
"point056",2009-11-05,0.300000011920929,0.300000011920929,1360.55300000001,6496.26400000043
"point060",2009-11-05,8.60000038146973,8.60000038146973,2170.641,6092.63800000027
"point694",2009-11-05,598,598,2547.30800000002,6028.7089999998
"point741",2009-11-05,818,818,2579.386,6093.80700000003
"point017",2009-11-05,86,86,1992.81099999999,6493.89900000021
"point435",2009-11-05,33,33,2728.90000000002,6319.84300000034
"point441",2009-11-05,54,54,1870.61499999999,6357.72800000012
"point443",2009-11-05,4.90000009536743,4.90000009536743,1667.63299999997,6305.26699999999
"point005",2009-11-05,1,1,2117.07500000001,7899.50399999972
"point455",2009-11-05,67,67,1942.73700000002,6389.45399999991
"point014",2009-11-05,104,104,1676.73100000003,7970.48099999968
"point022",2009-11-05,0.400000005960464,0.400000005960464,1564.06199999998,6289.88900000043
"point016",2009-11-05,32,32,2255.52000000002,7218.53600000031
"point277",2009-11-06,0.5,0.5,2942.69699999999,5882.62100000028
"point448",2009-11-06,2,2,1631.46999999997,6153.81599999964
"point437",2009-11-06,2.29999995231628,2.29999995231628,2911.19900000002,6345.375
"point452",2009-11-06,21,21,1803.18699999998,6161.82799999975
"point454",2009-11-25,2.40000009536743,2.40000009536743,1667.14600000001,6011.36199999973
"point035",2009-12-17,31800,31800,2348.45000000001,6251.28199999966
"point281",2009-12-17,31,31,2282.63500000001,6472.19400000013
"point418",2009-12-17,24,24,2276.08600000001,6323.06799999997
"point426",2009-12-17,59,59,2299.68699999998,6267.07600000035
"point428",2009-12-17,75,75,2366.88699999999,6448.50100000016
"point280",2010-04-19,2220,2220,2479.55099999998,6425.39099999983
"point441",2010-04-19,38,38,1870.61499999999,6357.72800000012
"point402",2010-04-20,592,592,2153.33600000001,6977.11799999978
"point418",2010-04-20,24,24,2276.08600000001,6323.06799999997
"point428",2010-04-20,151,151,2366.88699999999,6448.50100000016
"point433",2010-04-20,167,167,2633.20400000003,6583.3320000004
"point463",2010-04-20,121,121,2045.658,6491.63200000022
"point495",2010-04-20,543,543,2444.83299999998,6693.47400000039
"point400",2010-04-21,0.899999976158142,0.899999976158142,2941.68599999999,6639.08600000013
"point403",2010-04-21,116,116,1840.77100000001,6761.69000000041
"point056",2010-04-21,0,0.100000001490116,1360.55300000001,6496.26400000043
"point357",2010-04-21,0,0.100000001490116,1565.13699999999,5646.3320000004
"point035",2010-04-22,44000,44000,2348.45000000001,6251.28199999966
"point307",2010-04-22,3330,3330,2341.28999999998,6187.01900000032
"point443",2010-04-22,3.29999995231628,3.29999995231628,1667.63299999997,6305.26699999999
"point466",2010-04-22,19600,19600,2387.31599999999,6242.5290000001
"point742",2010-04-28,107,107,2494.14799999999,6790.83499999996
"point097",2010-04-28,158000,158000,2375.32400000002,6189.69900000002
"point346",2010-04-28,0,0.100000001490116,2040.39199999999,6618.74299999978
"point344",2010-04-28,0,0.100000001490116,2484.94900000002,6762.94000000041
"point375",2010-04-29,0,0.100000001490116,1717.66600000003,6493.03699999955
"point379",2010-05-03,12,12,2296.10399999999,6632.81699999981
"point377",2010-05-10,1.89999997615814,1.89999997615814,2152.33100000001,6975.71399999969
"point379",2010-06-22,1.89999997615814,1.89999997615814,2296.10399999999,6632.81699999981
"point409",2010-07-06,5.30000019073486,5.30000019073486,2801.91200000001,6378.14599999972
"point410",2010-07-06,874,874,2395.39000000001,6602.63900000043
"point424",2010-07-06,49,49,2721.72700000001,6374.3339999998
"point428",2010-07-06,111,111,2366.88699999999,6448.50100000016
"point437",2010-07-06,1.70000004768372,1.70000004768372,2911.19900000002,6345.375
"point402",2010-07-06,409,409,2153.33600000001,6977.11799999978
"point276",2010-07-06,141,141,2640.42099999997,6390.11899999995
"point344",2010-07-06,0.300000011920929,0.300000011920929,2484.94900000002,6762.94000000041
"point345",2010-07-06,0.100000001490116,0.100000001490116,2485.11300000001,6764.7790000001
"point365",2010-07-06,0,0.100000001490116,2510.326,6589.83499999996
"point366",2010-07-06,0.200000002980232,0.200000002980232,2509.08199999999,6587.01599999983
"point377",2010-07-06,2,2,2152.33100000001,6975.71399999969
"point333",2010-07-06,24,24,2614.07500000001,6286.15000000037
"point334",2010-07-06,2.79999995231628,2.79999995231628,2698.39399999997,6137.17899999954
"point336",2010-07-06,2.70000004768372,2.70000004768372,2493.49900000001,5768.04499999993
"point339",2010-07-06,0.899999976158142,0.899999976158142,2817.47700000001,5978.6660000002
"point323",2010-07-06,0.699999988079071,0.699999988079071,2717.92200000002,5781.81099999975
"point324",2010-07-06,1,1,2610.95199999999,5724.42700000014
"point325",2010-07-06,0.699999988079071,0.699999988079071,1818.23499999999,5624.53600000031
"point326",2010-07-06,0.699999988079071,0.699999988079071,1941.67599999998,5642.43900000025
"point329",2010-07-06,42,42,2160.74900000001,5954.87600000016
"point332",2010-07-06,114,114,2422.76899999997,6318.75499999989
"point102",2010-07-07,30,30,2498.88400000002,6039.03799999971
"point080",2010-07-07,26,26,2640.41200000001,5942.70799999963
"point081",2010-07-07,8.19999980926514,8.19999980926514,2513.65000000002,5920.64400000032
"point694",2010-07-07,368,368,2547.30800000002,6028.7089999998
"point073",2010-07-07,27,27,2434.31099999999,5702.31900000013
"point397",2010-07-07,16,16,2251.17999999999,6389.79700000025
"point462",2010-07-07,91,91,2125.28100000002,6337.17599999998
"point415",2010-07-07,1.5,1.5,2559.72100000002,5912.10500000045
"point417",2010-07-07,25,25,2536.33100000001,5986.01300000027
"point358",2010-07-07,0,0.100000001490116,1565.20199999999,5650.17300000042
"point359",2010-07-07,0,0.100000001490116,2200.092,5679.16399999987
"point022",2010-07-07,0.300000011920929,0.300000011920929,1564.06199999998,6289.88900000043
"point281",2010-07-07,59,59,2282.63500000001,6472.19400000013
"point279",2010-07-07,2.59999990463257,2.59999990463257,2896.83399999997,6190.54800000042
"point413",2010-07-08,50,50,2765.34700000001,5844.01300000027
